選舉年度,選舉類別,層級,縣市,選區,號次,姓名,性別,政黨,得票數,得票率,當選
2014,議員,區域,桃園市,桃園市第04選區,5,袁慧心,2,新黨,3189,4.96,N
2014,議員,區域,桃園市,桃園市第04選區,6,劉勝全,1,無黨籍及未經政黨推薦,9771,15.22,Y
2014,議員,區域,桃園市,桃園市第04選區,7,陳麗莉,2,中國國民黨,9454,14.73,Y
2014,議員,區域,桃園市,桃園市第04選區,8,許清順,1,民主進步黨,12692,19.78,Y
2014,議員,區域,桃園市,桃園市第05選區,1,徐其萬,1,中國國民黨,15045,36.64,Y
2014,議員,區域,桃園市,桃園市第05選區,2,游吾和,1,民主進步黨,16783,40.88,Y
2014,議員,區域,桃園市,桃園市第05選區,3,王淳長,1,無黨籍及未經政黨推薦,9225,22.47,N
2014,議員,區域,桃園市,桃園市第06選區,1,曾慶章,1,民主進步黨,3026,6.8,N
2014,議員,區域,桃園市,桃園市第06選區,2,李柏坊,1,中國國民黨,9726,21.88,Y
2014,議員,區域,桃園市,桃園市第06選區,3,黃智信,1,民主進步黨,3025,6.8,N
2014,議員,區域,桃園市,桃園市第06選區,4,張振源,1,無黨籍及未經政黨推薦,742,1.66,N
2014,議員,區域,桃園市,桃園市第06選區,5,楊朝偉,1,中國國民黨,7264,16.34,Y
2014,議員,區域,桃園市,桃園市第06選區,6,邱伶樺,2,無黨籍及未經政黨推薦,1935,4.35,N
2014,議員,區域,桃園市,桃園市第06選區,7,邱創良,1,無黨籍及未經政黨推薦,179,0.4,N
2014,議員,區域,桃園市,桃園市第06選區,8,邱秀芬,2,民主進步黨,3133,7.04,N
2014,議員,區域,桃園市,桃園市第06選區,9,李洋宇,1,無黨籍及未經政黨推薦,2338,5.26,N
2014,議員,區域,桃園市,桃園市第06選區,10,陳治文,2,民主進步黨,13080,29.42,Y
2014,議員,區域,桃園市,桃園市第07選區,1,邱奕勝,1,中國國民黨,14345,7.98,Y
2014,議員,區域,桃園市,桃園市第07選區,2,賴立竹,1,親民黨,5970,3.32,N
2014,議員,區域,桃園市,桃園市第07選區,3,謝偉孝,1,無黨籍及未經政黨推薦,899,0.5,N
2014,議員,區域,桃園市,桃園市第07選區,4,黃傅淑香,2,民主進步黨,11794,6.56,Y
2014,議員,區域,桃園市,桃園市第07選區,5,劉安祺,1,無黨籍及未經政黨推薦,5441,3.03,N
2014,議員,區域,桃園市,桃園市第07選區,6,吳正群,1,新黨,1157,0.64,N
2014,議員,區域,桃園市,桃園市第07選區,7,彭俊豪,1,民主進步黨,12967,7.22,Y
2014,議員,區域,桃園市,桃園市第07選區,8,張運炳,1,無黨籍及未經政黨推薦,8585,4.78,Y
2014,議員,區域,桃園市,桃園市第07選區,9,劉曾玉春,2,無黨籍及未經政黨推薦,10366,5.77,Y
2014,議員,區域,桃園市,桃園市第07選區,10,沐平波,2,中國國民黨,7276,4.05,N
2014,議員,區域,桃園市,桃園市第07選區,11,葉明月,2,中國國民黨,8567,4.77,Y
2014,議員,區域,桃園市,桃園市第07選區,12,徐景文,1,民主進步黨,8352,4.65,N
2014,議員,區域,桃園市,桃園市第07選區,13,梁新武,1,無黨籍及未經政黨推薦,3551,1.97,N
2014,議員,區域,桃園市,桃園市第07選區,14,葉鄭秀蘋,2,無黨籍及未經政黨推薦,4441,2.47,N
2014,議員,區域,桃園市,桃園市第07選區,15,蔣中千,1,無黨團結聯盟,4271,2.37,N
2014,議員,區域,桃園市,桃園市第07選區,16,王浩宇,1,綠黨,16269,9.06,Y
2014,議員,區域,桃園市,桃園市第07選區,17,黃治東,1,台灣團結聯盟,1969,1.09,N
2014,議員,區域,桃園市,桃園市第07選區,18,魯明哲,1,中國國民黨,26379,14.69,Y
2014,議員,區域,桃園市,桃園市第07選區,19,彭秀涵,2,無黨籍及未經政黨推薦,494,0.27,N
2014,議員,區域,桃園市,桃園市第07選區,20,袁明星,1,民主進步黨,9617,5.35,Y
2014,議員,區域,桃園市,桃園市第07選區,21,劉威德,1,無黨籍及未經政黨推薦,6702,3.73,N
2014,議員,區域,桃園市,桃園市第07選區,22,梁為超,1,中國國民黨,10138,5.64,Y
2014,議員,區域,桃園市,桃園市第08選區,1,羅文欽,1,無黨籍及未經政黨推薦,2057,2.07,N
2014,議員,區域,桃園市,桃園市第08選區,2,劉仁照,1,民主進步黨,8826,8.91,Y
2014,議員,區域,桃園市,桃園市第08選區,3,謝彰文,2,中國國民黨,9995,10.09,Y
2014,議員,區域,桃園市,桃園市第08選區,4,黃敬平,1,中國國民黨,9982,10.07,Y
2014,議員,區域,桃園市,桃園市第08選區,5,舒翠玲,2,中國國民黨,8712,8.79,Y
2014,議員,區域,桃園市,桃園市第08選區,6,陳萬得,1,中國國民黨,7459,7.53,N
2014,議員,區域,桃園市,桃園市第08選區,7,劉邦鉉,1,無黨籍及未經政黨推薦,5211,5.26,N
2014,議員,區域,桃園市,桃園市第08選區,8,楊家俍,1,民主進步黨,8736,8.82,Y
2014,議員,區域,桃園市,桃園市第08選區,9,陳志偉,1,民主進步黨,3832,3.86,N
2014,議員,區域,桃園市,桃園市第08選區,10,莊訓基,1,親民黨,2645,2.67,N
2014,議員,區域,桃園市,桃園市第08選區,11,莊玉光,1,無黨籍及未經政黨推薦,4752,4.79,N
2014,議員,區域,桃園市,桃園市第08選區,12,黃國華,1,臺灣建國黨,81,0.08,N
2014,議員,區域,桃園市,桃園市第08選區,13,黃李月琴,2,無黨籍及未經政黨推薦,3402,3.43,N
2014,議員,區域,桃園市,桃園市第08選區,14,王珮毓,2,無黨籍及未經政黨推薦,7234,7.3,N
2014,議員,區域,桃園市,桃園市第08選區,15,湯琳翔,1,綠黨,3809,3.84,N
2014,議員,區域,桃園市,桃園市第08選區,16,張若彤,1,無黨籍及未經政黨推薦,269,0.27,N
2014,議員,區域,桃園市,桃園市第08選區,17,陳章程,1,無黨籍及未經政黨推薦,143,0.14,N
2014,議員,區域,桃園市,桃園市第08選區,18,莊玉輝,1,無黨籍及未經政黨推薦,7766,7.84,Y
2014,議員,區域,桃園市,桃園市第08選區,19,林德忠,1,無黨籍及未經政黨推薦,4127,4.16,N
2014,議員,區域,桃園市,桃園市第09選區,1,姜水浪,1,台灣主義黨,597,0.83,N
2014,議員,區域,桃園市,桃園市第09選區,2,周玉琴,2,中國國民黨,14468,20.21,Y
2014,議員,區域,桃園市,桃園市第09選區,3,林羅春,1,無黨籍及未經政黨推薦,3272,4.57,N
2014,議員,區域,桃園市,桃園市第09選區,4,李家興,1,中國國民黨,13875,19.38,Y
2014,議員,區域,桃園市,桃園市第09選區,5,陳賴素美,2,民主進步黨,15882,22.19,Y
2014,議員,區域,桃園市,桃園市第09選區,6,陳秀玲,2,無黨籍及未經政黨推薦,5916,8.26,N
2014,議員,區域,桃園市,桃園市第09選區,7,張火爐,1,民主進步黨,14664,20.49,Y
2014,議員,區域,桃園市,桃園市第09選區,8,彭基原,1,無黨籍及未經政黨推薦,2892,4.04,N
2014,議員,區域,桃園市,桃園市第10選區,1,黃榮煥,1,無黨籍及未經政黨推薦,3630,6.76,N
2014,議員,區域,桃園市,桃園市第10選區,2,劉熒隆,1,無黨籍及未經政黨推薦,8229,15.32,N
2014,議員,區域,桃園市,桃園市第10選區,3,林鴻斌,1,無黨籍及未經政黨推薦,4451,8.28,N
2014,議員,區域,桃園市,桃園市第10選區,4,張肇良,1,民主進步黨,13411,24.97,Y
2014,議員,區域,桃園市,桃園市第10選區,5,廖威森,1,無黨籍及未經政黨推薦,590,1.09,N
2014,議員,區域,桃園市,桃園市第10選區,6,游良福,1,無黨籍及未經政黨推薦,488,0.9,N
2014,議員,區域,桃園市,桃園市第10選區,7,徐玉樹,1,中國國民黨,9218,17.16,Y
2014,議員,區域,桃園市,桃園市第10選區,8,羅銀珍,2,無黨籍及未經政黨推薦,5000,9.31,N
2014,議員,區域,桃園市,桃園市第10選區,9,閻中傑,1,中國國民黨,8680,16.16,Y
2014,議員,區域,桃園市,桃園市第11選區,1,邱佳亮,1,無黨籍及未經政黨推薦,13664,50.52,Y
2014,議員,區域,桃園市,桃園市第11選區,2,陳睿生,1,民主進步黨,13380,49.47,N
2014,議員,區域,桃園市,桃園市第12選區,1,吳宗憲,1,中國國民黨,9161,27.74,N
2014,議員,區域,桃園市,桃園市第12選區,2,郭榮宗,1,民主進步黨,11424,34.59,Y
2014,議員,區域,桃園市,桃園市第12選區,3,廖薛文,1,無黨籍及未經政黨推薦,1087,3.29,N
2014,議員,區域,桃園市,桃園市第12選區,4,歐炳辰,1,無黨籍及未經政黨推薦,11347,34.36,Y
2014,議員,區域,臺中市,臺中市第01選區,1,吳鶴鵬,1,無黨籍及未經政黨推薦,5370,7.17,N
2014,議員,區域,臺中市,臺中市第01選區,2,吳敏濟,1,民主進步黨,22165,29.61,Y
2014,議員,區域,臺中市,臺中市第01選區,3,李榮鴻,1,中國國民黨,15031,20.08,Y
2014,議員,區域,臺中市,臺中市第01選區,4,林素眞,2,無黨籍及未經政黨推薦,13763,18.38,N
2014,議員,區域,臺中市,臺中市第01選區,5,楊永昌,1,中國國民黨,18519,24.74,Y
2014,議員,區域,臺中市,臺中市第02選區,1,王立任,1,民主進步黨,16562,12.73,Y
2014,議員,區域,臺中市,臺中市第02選區,2,顏莉敏,2,中國國民黨,20120,15.46,Y
2014,議員,區域,臺中市,臺中市第02選區,3,陳廷秀,1,無黨籍及未經政黨推薦,12914,9.92,N
2014,議員,區域,臺中市,臺中市第02選區,4,張清照,1,中國國民黨,20098,15.44,Y
2014,議員,區域,臺中市,臺中市第02選區,5,程凱力,1,親民黨,3127,2.4,N
2014,議員,區域,臺中市,臺中市第02選區,6,陳詩哲,1,無黨籍及未經政黨推薦,15806,12.14,N
2014,議員,區域,臺中市,臺中市第02選區,7,陳年添,1,台灣團結聯盟,2555,1.96,N
2014,議員,區域,臺中市,臺中市第02選區,8,楊典忠,1,民主進步黨,22996,17.67,Y
2014,議員,區域,臺中市,臺中市第02選區,9,尤碧鈴,2,無黨籍及未經政黨推薦,15920,12.23,Y
2014,議員,區域,臺中市,臺中市第03選區,1,劉淑蘭,2,民主進步黨,14696,12.83,N
2014,議員,區域,臺中市,臺中市第03選區,2,吳瓊華,2,中國國民黨,18268,15.95,Y
2014,議員,區域,臺中市,臺中市第03選區,3,林汝洲,1,中國國民黨,18514,16.17,Y
2014,議員,區域,臺中市,臺中市第03選區,4,陳世凱,1,民主進步黨,20219,17.65,Y
2014,議員,區域,臺中市,臺中市第03選區,5,張正興,1,無黨籍及未經政黨推薦,9426,8.23,N
2014,議員,區域,臺中市,臺中市第03選區,6,黃錫嘉,1,無黨籍及未經政黨推薦,16451,14.36,Y
2014,議員,區域,臺中市,臺中市第03選區,7,林士昌,1,中國國民黨,16919,14.77,Y
2014,議員,區域,臺中市,臺中市第04選區,1,陳清龍,1,無黨籍及未經政黨推薦,21806,17.99,Y
2014,議員,區域,臺中市,臺中市第04選區,2,翁美春,2,民主進步黨,20887,17.23,Y
2014,議員,區域,臺中市,臺中市第04選區,3,謝志忠,1,民主進步黨,21648,17.86,Y
2014,議員,區域,臺中市,臺中市第04選區,4,王朝坤,1,無黨籍及未經政黨推薦,13486,11.12,N
2014,議員,區域,臺中市,臺中市第04選區,5,張瀞分,2,中國國民黨,18255,15.06,Y
2014,議員,區域,臺中市,臺中市第04選區,6,吳富亭,1,台灣團結聯盟,11476,9.46,N
2014,議員,區域,臺中市,臺中市第04選區,7,陳本添,1,中國國民黨,13642,11.25,Y
2014,議員,區域,臺中市,臺中市第05選區,1,張雅旻,2,民主進步黨,19047,13.53,Y
2014,議員,區域,臺中市,臺中市第05選區,2,羅永珍,2,中國國民黨,17924,12.73,Y
2014,議員,區域,臺中市,臺中市第05選區,3,吳顯森,1,中國國民黨,16674,11.84,Y
2014,議員,區域,臺中市,臺中市第05選區,4,張立傑,1,無黨籍及未經政黨推薦,15295,10.86,Y
2014,議員,區域,臺中市,臺中市第05選區,5,林竹旺,1,無黨籍及未經政黨推薦,6806,4.83,N
2014,議員,區域,臺中市,臺中市第05選區,6,蕭隆澤,1,民主進步黨,20828,14.79,Y
2014,議員,區域,臺中市,臺中市第05選區,7,賴朝國,1,中國國民黨,17881,12.7,Y
2014,議員,區域,臺中市,臺中市第05選區,8,許水彬,1,民主進步黨,12566,8.92,N
2014,議員,區域,臺中市,臺中市第05選區,9,廖述鎮,1,民主進步黨,13736,9.75,N
2014,議員,區域,臺中市,臺中市第06選區,1,張廖乃綸,2,中國國民黨,13196,12.14,Y
2014,議員,區域,臺中市,臺中市第06選區,2,張廖萬堅,1,民主進步黨,25804,23.74,Y
2014,議員,區域,臺中市,臺中市第06選區,3,黃馨慧,2,中國國民黨,17712,16.29,Y
2014,議員,區域,臺中市,臺中市第06選區,4,楊正中,1,中國國民黨,15562,14.31,Y
2014,議員,區域,臺中市,臺中市第06選區,5,李孝儒,1,民主進步黨,6812,6.26,N
2014,議員,區域,臺中市,臺中市第06選區,6,吳春夏,1,無黨籍及未經政黨推薦,5964,5.48,N
2014,議員,區域,臺中市,臺中市第06選區,7,蔡智豪,1,無黨籍及未經政黨推薦,3746,3.44,N
2014,議員,區域,臺中市,臺中市第06選區,8,陳淑華,2,民主進步黨,19896,18.3,Y
2014,議員,區域,臺中市,臺中市第07選區,1,黃淑芬,2,無黨籍及未經政黨推薦,6537,8.04,N
2014,議員,區域,臺中市,臺中市第07選區,2,朱暖英,2,中國國民黨,11571,14.23,Y
2014,議員,區域,臺中市,臺中市第07選區,3,陳三井,1,親民黨,4206,5.17,N
2014,議員,區域,臺中市,臺中市第07選區,4,江慶洲,1,無黨籍及未經政黨推薦,2392,2.94,N
2014,議員,區域,臺中市,臺中市第07選區,5,劉士州,1,中國國民黨,12441,15.3,Y
2014,議員,區域,臺中市,臺中市第07選區,6,黃聖硯,2,台灣團結聯盟,772,0.94,N
2014,議員,區域,臺中市,臺中市第07選區,7,張耀中,1,民主進步黨,18290,22.49,Y
2014,議員,區域,臺中市,臺中市第07選區,8,丁振嘉,1,中國國民黨,11213,13.79,N
2014,議員,區域,臺中市,臺中市第07選區,9,何文海,1,民主進步黨,13870,17.06,Y
2014,議員,區域,臺中市,臺中市第08選區,1,沈佑蓮,2,中國國民黨,29190,21.78,Y
2014,議員,區域,臺中市,臺中市第08選區,2,謝明源,1,民主進步黨,20416,15.23,Y
2014,議員,區域,臺中市,臺中市第08選區,3,邱于珊,2,親民黨,8498,6.34,N
2014,議員,區域,臺中市,臺中市第08選區,4,蔡雅玲,2,民主進步黨,19442,14.51,Y
2014,議員,區域,臺中市,臺中市第08選區,5,張烱春,1,台灣團結聯盟,1849,1.38,N
2014,議員,區域,臺中市,臺中市第08選區,6,賴順仁,1,中國國民黨,18326,13.67,Y
2014,議員,區域,臺中市,臺中市第08選區,7,陳成添,1,中國國民黨,16192,12.08,Y
2014,議員,區域,臺中市,臺中市第08選區,8,曾朝榮,1,民主進步黨,20068,14.97,Y
2014,議員,區域,臺中市,臺中市第09選區,1,陳天汶,1,中國國民黨,14659,19.03,N
2014,議員,區域,臺中市,臺中市第09選區,2,范淞育,1,民主進步黨,18450,23.95,Y
2014,議員,區域,臺中市,臺中市第09選區,3,陳政顯,1,中國國民黨,18082,23.47,Y
2014,議員,區域,臺中市,臺中市第09選區,4,林忠勝,1,聯合黨,477,0.61,N
2014,議員,區域,臺中市,臺中市第09選區,5,李涵芸,2,樹黨,6784,8.8,N
2014,議員,區域,臺中市,臺中市第09選區,6,賴佳微,2,民主進步黨,18571,24.11,Y
2014,議員,區域,臺中市,臺中市第10選區,1,張宏年,1,中國國民黨,15990,22.82,Y
2014,議員,區域,臺中市,臺中市第10選區,2,張博威,1,親民黨,1555,2.21,N
2014,議員,區域,臺中市,臺中市第10選區,3,葉春幸,2,無黨籍及未經政黨推薦,4831,6.89,N
2014,議員,區域,臺中市,臺中市第10選區,4,黃國書,1,民主進步黨,14729,21.02,Y
2014,議員,區域,臺中市,臺中市第10選區,5,洪嘉鴻,1,中國國民黨,12106,17.28,N
2014,議員,區域,臺中市,臺中市第10選區,6,江肇國,1,民主進步黨,20843,29.75,Y
2014,議員,區域,臺中市,臺中市第11選區,1,賴建豪,1,無黨籍及未經政黨推薦,10033,9.59,N
2014,議員,區域,臺中市,臺中市第11選區,2,鄭功進,1,民主進步黨,15035,14.37,Y
2014,議員,區域,臺中市,臺中市第11選區,3,李中,1,中國國民黨,15533,14.84,Y
2014,議員,區域,臺中市,臺中市第11選區,4,邱素貞,2,民主進步黨,17163,16.4,Y
2014,議員,區域,臺中市,臺中市第11選區,5,何敏誠,1,民主進步黨,15701,15.01,Y
2014,議員,區域,臺中市,臺中市第11選區,6,林珮涵,2,中國國民黨,14274,13.64,N
2014,議員,區域,臺中市,臺中市第11選區,7,顏妏眞,2,中國國民黨,11442,10.93,N
2014,議員,區域,臺中市,臺中市第11選區,8,廖興生,1,親民黨,3099,2.96,N
2014,議員,區域,臺中市,臺中市第11選區,9,蕭良材,1,無黨籍及未經政黨推薦,2321,2.21,N
2014,議員,區域,臺中市,臺中市第12選區,1,何明杰,1,民主進步黨,14286,15.02,Y
2014,議員,區域,臺中市,臺中市第12選區,2,賴義鍠,1,無黨籍及未經政黨推薦,18594,19.55,Y
2014,議員,區域,臺中市,臺中市第12選區,3,吳品儀,2,無黨籍及未經政黨推薦,7193,7.56,N
2014,議員,區域,臺中市,臺中市第12選區,4,張玉嬿,2,民主進步黨,18186,19.12,Y
2014,議員,區域,臺中市,臺中市第12選區,5,李麗華,2,中國國民黨,22584,23.75,Y
2014,議員,區域,臺中市,臺中市第12選區,6,陳展群,1,中國國民黨,9411,9.89,N
2014,議員,區域,臺中市,臺中市第12選區,7,李昆霖,1,無黨籍及未經政黨推薦,4823,5.07,N
2014,議員,區域,臺中市,臺中市第13選區,1,林志憲,1,無黨籍及未經政黨推薦,4698,3.26,N
2014,議員,區域,臺中市,臺中市第13選區,2,謝賢,1,民主進步黨,13030,9.06,N
2014,議員,區域,臺中市,臺中市第13選區,3,段緯宇,1,親民黨,15950,11.09,Y
2014,議員,區域,臺中市,臺中市第13選區,4,江勝雄,1,無黨籍及未經政黨推薦,12957,9.01,N
2014,議員,區域,臺中市,臺中市第13選區,5,劉錦和,1,民主進步黨,11804,8.21,N
2014,議員,區域,臺中市,臺中市第13選區,6,張芬郁,2,民主進步黨,16343,11.36,Y
2014,議員,區域,臺中市,臺中市第13選區,7,李天生,1,民主進步黨,17546,12.2,Y
2014,議員,區域,臺中市,臺中市第13選區,8,張滄沂,1,無黨籍及未經政黨推薦,16061,11.17,Y
2014,議員,區域,臺中市,臺中市第13選區,9,蔡黃金雀,2,無黨籍及未經政黨推薦,4690,3.26,N
2014,議員,區域,臺中市,臺中市第13選區,10,林碧秀,2,中國國民黨,13417,9.33,Y
2014,議員,區域,臺中市,臺中市第13選區,11,蘇柏興,1,中國國民黨,15009,10.44,Y
2014,議員,區域,臺中市,臺中市第13選區,12,林明正,1,台灣團結聯盟,2241,1.55,N
2014,議員,區域,臺中市,臺中市第14選區,1,蔡成圭,1,民主進步黨,23090,40.11,Y
2014,議員,區域,臺中市,臺中市第14選區,2,蘇慶雲,1,中國國民黨,18258,31.72,Y
